sample_id,true_type,pred_type,prompt_strategy,text_length
659,INTP,ENTP,few_shot,1311.0
660,ENFJ,INFJ,few_shot,1141.0
661,ISTP,ISFJ,few_shot,843.0
662,INTJ,INTJ,few_shot,975.0
663,INFP,INFP,few_shot,1269.0
664,INFP,INFP,few_shot,1509.0
665,INFP,INTJ,few_shot,1370.0
666,INFP,INFJ,few_shot,1368.0
667,INFP,INFJ,few_shot,1006.0
668,INFP,INFP,few_shot,1436.0
669,ENTP,ENTP,few_shot,1338.0
670,ENFJ,INFJ,few_shot,1664.0
671,ESTP,ESTP,few_shot,772.0
672,INFJ,INFJ,few_shot,1685.0
673,ENFP,INFP,few_shot,1439.0
674,ENFP,INFP,few_shot,1515.0
675,INFJ,INTP,few_shot,1007.0
676,ENFP,INFP,few_shot,1692.0
677,INFP,INFP,few_shot,1160.0
678,ENTP,ENTP,few_shot,1484.0
679,ENFP,INFJ,few_shot,1694.0
680,INFP,INFJ,few_shot,1712.0
681,INFP,INFP,few_shot,1497.0
682,ENFP,INFP,few_shot,1153.0
683,ISFP,INFJ,few_shot,1414.0
684,INFP,INFP,few_shot,1458.0
685,ENFP,INFJ,few_shot,597.0
686,INTP,INFP,few_shot,995.0
687,INFJ,ENTP,few_shot,846.0
688,INFP,ENTP,few_shot,694.0
689,INTP,INTJ,few_shot,1308.0
690,INTP,INTP,few_shot,486.0
691,INFP,INFP,few_shot,1312.0
692,INFJ,INFJ,few_shot,1628.0
693,INTP,INTJ,few_shot,852.0
694,INFP,INTP,few_shot,1168.0
695,INFJ,INFJ,few_shot,1391.0
696,INTP,INFJ,few_shot,1780.0
697,INTP,INTP,few_shot,829.0
698,ISTP,INFJ,few_shot,1696.0
699,INTJ,INTJ,few_shot,1666.0
700,ENFP,INFJ,few_shot,1050.0
701,INFP,INFJ,few_shot,1859.0
702,ENFP,INFP,few_shot,410.0
703,INFP,INFJ,few_shot,1796.0
704,INFP,INFP,few_shot,1560.0
705,ENTP,INTP,few_shot,1344.0
706,ENTP,INTP,few_shot,1454.0
707,INFP,INFJ,few_shot,1692.0
708,INFJ,INFJ,few_shot,1551.0
709,INFJ,INFJ,few_shot,1756.0
710,INFP,INFP,few_shot,1589.0
711,INFP,INFP,few_shot,1497.0
712,ENTJ,INTJ,few_shot,1668.0
713,ISTP,ISTP,few_shot,1003.0
714,ENFP,INFP,few_shot,1700.0
715,ENFP,ENTP,few_shot,1294.0
716,INTJ,INFJ,few_shot,1634.0
717,ENTP,INFJ,few_shot,1442.0
718,INFP,INFJ,few_shot,1656.0
719,ENFP,INFP,few_shot,1550.0
720,INFJ,INFJ,few_shot,1853.0
721,INTP,INTP,few_shot,1593.0
722,INTP,INTP,few_shot,1125.0
723,ISTP,INFJ,few_shot,1293.0
724,INFP,INFP,few_shot,1892.0
725,ENTJ,ENTP,few_shot,782.0
726,ENFP,INFP,few_shot,760.0
727,INTP,INTJ,few_shot,1574.0
728,ENFP,ENFP,few_shot,771.0
729,INTP,INTP,few_shot,1412.0
730,ENFP,INFP,few_shot,1313.0
731,INFJ,INFJ,few_shot,1375.0
732,INTP,INTJ,few_shot,1768.0
733,INFJ,ENFP,few_shot,1133.0
734,ENTJ,INFJ,few_shot,1023.0
735,ENTP,INTP,few_shot,1462.0
736,ENTP,ENFP,few_shot,625.0
737,INFJ,INFJ,few_shot,1345.0
738,INFP,INFP,few_shot,1012.0
739,ESTP,INTP,few_shot,1235.0
740,ENFP,INFJ,few_shot,1108.0
741,INFP,INTP,few_shot,1042.0
742,INFP,INFP,few_shot,903.0
743,INFP,INFJ,few_shot,1783.0
744,INTJ,INTP,few_shot,1583.0
745,ENFP,ENFP,few_shot,1792.0
746,INFJ,INFJ,few_shot,1698.0
747,ENFP,ENFP,few_shot,1312.0
748,ISFJ,ISFJ,few_shot,1873.0
749,INTP,INFJ,few_shot,1526.0
750,ISFJ,INTJ,few_shot,1274.0
751,ENTP,ENFP,few_shot,1562.0
752,INTP,INTP,few_shot,1598.0
753,INTP,INFP,few_shot,1507.0
754,INFP,INFP,few_shot,900.0
755,INFJ,INFJ,few_shot,1638.0
756,ENTP,INFJ,few_shot,1643.0
757,INTP,INFJ,few_shot,1411.0
758,ENTP,INTP,few_shot,1247.0
759,ENTP,INFP,few_shot,1275.0
760,ENFP,INFJ,few_shot,1344.0
761,INTP,INTP,few_shot,962.0
762,INFP,INFP,few_shot,1226.0
763,ENTP,ENTP,few_shot,1451.0
764,INTJ,INFJ,few_shot,1775.0
765,INTJ,INTJ,few_shot,1425.0
766,ENFP,INTP,few_shot,1261.0
767,ENFP,INFP,few_shot,1366.0
768,INFP,INFP,few_shot,1360.0
769,ENFP,ENFP,few_shot,1528.0
770,INTJ,INTP,few_shot,1461.0
771,INFJ,INFJ,few_shot,1846.0
772,INFJ,INFJ,few_shot,1375.0
773,INFP,INFP,few_shot,1397.0
774,INFP,INFJ,few_shot,1157.0
775,INFP,INFP,few_shot,1391.0
776,INTP,INTJ,few_shot,1431.0
777,INFP,INFJ,few_shot,1427.0
778,INTJ,INTJ,few_shot,1563.0
779,ENFP,ENFP,few_shot,1576.0
780,ENFP,INFP,few_shot,1387.0
781,INFP,INFP,few_shot,1472.0
782,ENFP,INFP,few_shot,1821.0
783,INFJ,INFJ,few_shot,1584.0
784,INTJ,INTP,few_shot,1286.0
785,INFP,INFP,few_shot,1780.0
786,INTJ,INFJ,few_shot,1389.0
787,INTP,INFJ,few_shot,1759.0
788,INFJ,INFJ,few_shot,1398.0
789,INFP,INFJ,few_shot,1048.0
790,INFP,INFJ,few_shot,1339.0
791,INTP,INTJ,few_shot,1694.0
792,INFP,INFJ,few_shot,1949.0
793,INTP,INFP,few_shot,586.0
794,INFJ,INFP,few_shot,1438.0
795,INTP,INTJ,few_shot,1058.0
796,INTJ,INTP,few_shot,1257.0
797,ISTP,INFJ,few_shot,846.0
798,ENFP,INFP,few_shot,1663.0
799,INFP,INFP,few_shot,1163.0
800,ISTP,INTP,few_shot,1307.0
801,INFP,INFJ,few_shot,1415.0
802,INTJ,INTJ,few_shot,1210.0
803,INTJ,INTJ,few_shot,686.0
804,ENFP,INFP,few_shot,1318.0
805,ENTP,ENTP,few_shot,956.0
806,INFP,INFJ,few_shot,1723.0
807,ISFP,INTP,few_shot,1757.0
808,ENTP,INTJ,few_shot,1435.0
809,ENTP,INTP,few_shot,1455.0
810,ENFP,INFP,few_shot,1642.0
811,ISFP,INFP,few_shot,1104.0
812,INFJ,INFJ,few_shot,1766.0
813,INTP,INTP,few_shot,1464.0
814,ENFP,INFP,few_shot,1877.0
815,INTP,INFP,few_shot,1627.0
816,ENTP,INFJ,few_shot,1620.0
817,ISTP,INTP,few_shot,1381.0
818,INTJ,INTJ,few_shot,1577.0
819,ENFJ,INFJ,few_shot,1465.0
820,INFJ,INFJ,few_shot,1340.0
821,INFP,INFJ,few_shot,1446.0
822,INFP,INFJ,few_shot,1517.0
823,ENTP,INTJ,few_shot,861.0
824,INFJ,INTJ,few_shot,1520.0
825,INFJ,INFP,few_shot,1681.0
826,INTJ,INTJ,few_shot,1669.0
827,INTP,INTP,few_shot,932.0
828,INFJ,INFJ,few_shot,1710.0
829,INTP,INFJ,few_shot,765.0
830,INFP,INFP,few_shot,1509.0
831,INFJ,INFP,few_shot,1387.0
832,INFP,INFJ,few_shot,1767.0
833,ISFP,INFJ,few_shot,1510.0
834,ENFP,ENFP,few_shot,1756.0
835,INFJ,INFJ,few_shot,1399.0
836,INTJ,INFJ,few_shot,1470.0
837,INFP,INTP,few_shot,1339.0
838,ISFP,ISFP,few_shot,1361.0
839,INFP,INFJ,few_shot,1834.0
840,INFJ,INFJ,few_shot,1516.0
841,ENTJ,ENFP,few_shot,1728.0
842,ISTP,ENTP,few_shot,1181.0
843,INFP,INTP,few_shot,1093.0
844,INTJ,INTP,few_shot,1218.0
845,INTJ,INTJ,few_shot,844.0
846,INTJ,INTJ,few_shot,1221.0
847,INFP,INFJ,few_shot,1625.0
848,ISTP,INTJ,few_shot,1507.0
849,ENFJ,INFJ,few_shot,1499.0
850,INFP,INFP,few_shot,564.0
851,INFP,INFP,few_shot,1463.0
852,INTP,INTJ,few_shot,1412.0
853,INFJ,ENFP,few_shot,1365.0
854,INFP,INFJ,few_shot,1371.0
855,INFP,INFP,few_shot,697.0
856,ESTJ,ENFP,few_shot,1203.0
857,INTJ,INTJ,few_shot,1412.0
858,INTP,INTP,few_shot,1558.0
859,INTP,INTP,few_shot,1091.0
860,ENTP,INFP,few_shot,1312.0
861,INTP,INTP,few_shot,1446.0
862,INFJ,INFP,few_shot,441.0
863,INTJ,INTJ,few_shot,1353.0
864,INTJ,INTP,few_shot,740.0
865,ENFP,ENFP,few_shot,625.0
866,INFJ,INFJ,few_shot,1734.0
867,INTP,INTP,few_shot,1197.0
868,INTJ,INTJ,few_shot,1647.0
869,INTP,INTP,few_shot,1240.0
870,ISTJ,INTJ,few_shot,1667.0
871,INFJ,INFJ,few_shot,1243.0
872,INFJ,INFJ,few_shot,1337.0
873,INTP,INTP,few_shot,1322.0
874,ENTP,INFJ,few_shot,1633.0
875,INTJ,INFJ,few_shot,1403.0
876,ENTP,INTJ,few_shot,1621.0
877,INTP,INFJ,few_shot,1363.0
878,ISTP,INTJ,few_shot,1716.0
879,ENTP,INFP,few_shot,824.0
880,ENFP,INFJ,few_shot,1369.0
881,ENFP,INFP,few_shot,1438.0
882,INFP,INFP,few_shot,1447.0
883,INFP,INFJ,few_shot,542.0
884,INTJ,INTP,few_shot,1831.0
885,INFP,INTJ,few_shot,1578.0
886,INTP,INTJ,few_shot,1456.0
887,INFJ,INFJ,few_shot,1261.0
888,INFP,INFJ,few_shot,1824.0
889,ENFP,ENFP,few_shot,1549.0
890,INTP,INTP,few_shot,1387.0
891,INFP,INFJ,few_shot,1586.0
892,INFJ,INFJ,few_shot,1511.0
893,INFJ,INTJ,few_shot,1297.0
894,INFJ,INFJ,few_shot,1506.0
895,INTP,ENFP,few_shot,1055.0
896,INFJ,INFJ,few_shot,1395.0
897,ISTP,INTP,few_shot,1389.0
898,INFJ,INTP,few_shot,1613.0
899,INFJ,INTJ,few_shot,1684.0
900,ENFJ,INFJ,few_shot,1518.0
901,INFJ,INFJ,few_shot,1610.0
902,INFP,INFP,few_shot,1714.0
903,INFP,INFP,few_shot,1071.0
904,ISTJ,INFP,few_shot,946.0
905,INFJ,INFJ,few_shot,1076.0
906,INTP,INTP,few_shot,1642.0
907,ENFP,INFP,few_shot,1301.0
908,INFP,INFP,few_shot,1531.0
909,INTP,INTP,few_shot,1366.0
910,INTJ,INTJ,few_shot,1301.0
911,ISFP,INFP,few_shot,461.0
912,ENTJ,INTJ,few_shot,1168.0
913,INFJ,INFJ,few_shot,1202.0
914,ENFP,INTP,few_shot,1194.0
915,INTP,INTP,few_shot,944.0
916,INFJ,INFJ,few_shot,1438.0
917,INFP,INTP,few_shot,1221.0
918,INFP,INFP,few_shot,1356.0
919,ENFP,ENFP,few_shot,1274.0
920,ISTP,INTJ,few_shot,1537.0
921,ENTJ,INTJ,few_shot,1408.0
922,INFP,INFP,few_shot,1269.0
923,INTJ,INTJ,few_shot,1531.0
924,INFP,INFJ,few_shot,1309.0
925,INFJ,INFJ,few_shot,1698.0
926,ENTP,INFJ,few_shot,1743.0
927,ENFP,ENFP,few_shot,1357.0
928,INFP,INFJ,few_shot,1253.0
929,ENFP,INFP,few_shot,1255.0
930,ENTP,INTP,few_shot,1318.0
931,ISTJ,INTJ,few_shot,1667.0
932,ESTJ,INTP,few_shot,1440.0
933,ISTP,ISTP,few_shot,1357.0
934,INTP,INTP,few_shot,1424.0
935,INFJ,INFJ,few_shot,1422.0
936,ISFP,INFP,few_shot,1461.0
937,INFP,INFP,few_shot,1004.0
938,INFJ,INFJ,few_shot,1631.0
939,INFJ,INFJ,few_shot,1559.0
940,ISFP,INFJ,few_shot,1728.0
941,ESTP,INFJ,few_shot,1531.0
942,INFJ,INFJ,few_shot,1302.0
943,ENTJ,ENTP,few_shot,1169.0
944,ENFJ,INFJ,few_shot,1012.0
945,INFJ,INFJ,few_shot,1415.0
946,ENTP,ENFP,few_shot,1195.0
947,INTP,INTP,few_shot,1759.0
948,ISFP,INFJ,few_shot,996.0
949,INTJ,ENTP,few_shot,744.0
950,ISFP,INFJ,few_shot,1560.0
951,ENTJ,ENTP,few_shot,1626.0
952,ENTJ,INFJ,few_shot,1750.0
953,INFP,INFJ,few_shot,992.0
954,ENTJ,INTJ,few_shot,1425.0
955,INFJ,ENFP,few_shot,954.0
956,INTP,INTP,few_shot,1207.0
957,ISFP,INFJ,few_shot,1478.0
958,INFP,INFP,few_shot,1275.0
959,INFJ,ISTP,few_shot,1272.0
960,INTJ,INTJ,few_shot,1570.0
961,ENFP,ENFP,few_shot,776.0
962,INTP,INTP,few_shot,1528.0
963,INFJ,INFP,few_shot,1247.0
964,INFP,INFP,few_shot,1375.0
965,INFP,INFJ,few_shot,892.0
966,INFP,INFP,few_shot,1516.0
967,ENTP,INTP,few_shot,906.0
968,INFP,INFP,few_shot,1601.0
969,ENTP,INTP,few_shot,1328.0
970,ENTJ,INTJ,few_shot,1261.0
971,ENFP,INFJ,few_shot,1724.0
972,INTP,INFP,few_shot,1733.0
973,ENTP,INTJ,few_shot,1377.0
974,INTP,INTP,few_shot,1555.0
975,INTJ,INTJ,few_shot,1208.0
976,ENTJ,ENTP,few_shot,1341.0
977,ENFP,ENFP,few_shot,1367.0
978,INFP,INFP,few_shot,1247.0
979,ENFP,INFP,few_shot,922.0
980,ENFP,ENFP,few_shot,1621.0
981,INFJ,INFJ,few_shot,1033.0
982,INTJ,INTP,few_shot,1736.0
983,ISFJ,INFJ,few_shot,1266.0
984,ISTJ,INTJ,few_shot,1751.0
985,INFJ,INTJ,few_shot,1388.0
986,INFJ,INFP,few_shot,1378.0
987,INFP,INFJ,few_shot,1165.0
988,INTJ,INTP,few_shot,511.0
989,ENFJ,INFJ,few_shot,1398.0
990,INTJ,INFJ,few_shot,1417.0
991,INTP,INTJ,few_shot,1282.0
992,ENFP,ENFP,few_shot,1703.0
993,INFP,INFP,few_shot,1160.0
994,ISFJ,INFJ,few_shot,1371.0
995,INFJ,INFJ,few_shot,1524.0
996,INFJ,INFJ,few_shot,1848.0
997,INFP,INFP,few_shot,1362.0
998,INTP,INTP,few_shot,1513.0
999,INFJ,INFJ,few_shot,1689.0
1000,INFP,INFP,few_shot,818.0
1001,INFP,INFP,few_shot,884.0
1002,ISFJ,INTP,few_shot,1620.0
1003,INFJ,INFJ,few_shot,1519.0
1004,ENTP,ENTP,few_shot,277.0
1005,ENFP,INFJ,few_shot,1569.0
1006,INFP,INFP,few_shot,1715.0
1007,ENTP,INTJ,few_shot,1320.0
1008,INFJ,INFJ,few_shot,1253.0
1009,INFJ,INFJ,few_shot,1447.0
1010,INFP,INFP,few_shot,1234.0
1011,ENTJ,ENTJ,few_shot,1295.0
1012,ENFJ,INFP,few_shot,1494.0
1013,INTP,INTP,few_shot,1392.0
1014,INTP,INTJ,few_shot,1159.0
1015,ESTP,INTJ,few_shot,1159.0
1016,ISFJ,INFJ,few_shot,1509.0
1017,INFP,INFJ,few_shot,1753.0
1018,INFJ,INTJ,few_shot,1662.0
1019,ENFP,INTP,few_shot,1269.0
1020,INTP,INTP,few_shot,1505.0
1021,ENTP,INFP,few_shot,1303.0
1022,INTP,INTP,few_shot,966.0
1023,INFP,INTP,few_shot,1423.0
1024,INTP,INTJ,few_shot,1547.0
1025,ISFP,INFP,few_shot,1419.0
1026,ENTP,ENFP,few_shot,1247.0
1027,ENFP,INFJ,few_shot,1278.0
1028,INFP,INFP,few_shot,1285.0
1029,ISFJ,INFJ,few_shot,354.0
1030,INTJ,ISTJ,few_shot,1487.0
1031,INTJ,INTJ,few_shot,1216.0
1032,INFP,INFJ,few_shot,1352.0
1033,ENTP,INFJ,few_shot,1031.0
1034,INTJ,INTP,few_shot,852.0
1035,INFJ,INFJ,few_shot,1118.0
1036,INFP,INFP,few_shot,1160.0
1037,INFP,INTP,few_shot,1541.0
1038,ISFJ,INFP,few_shot,1709.0
1039,INFP,ISFP,few_shot,713.0
1040,INFJ,INTP,few_shot,1296.0
1041,INFP,INFJ,few_shot,1477.0
1042,INFP,INFP,few_shot,1518.0
1043,ENFP,INFJ,few_shot,1689.0
1044,INFJ,INTJ,few_shot,1221.0
1045,ISTJ,INTJ,few_shot,1185.0
1046,INTJ,INTP,few_shot,1547.0
1047,INFP,INTP,few_shot,1370.0
1048,ISTJ,INTJ,few_shot,1249.0
1049,ENFP,INTP,few_shot,1349.0
1050,INFP,INFP,few_shot,1373.0
1051,INTP,INTP,few_shot,1342.0
1052,ISTJ,INTJ,few_shot,1464.0
1053,INFP,INTP,few_shot,1594.0
1054,INFJ,ISFP,few_shot,701.0
1055,ENFJ,INFJ,few_shot,1539.0
1056,INFJ,INFJ,few_shot,1216.0
1057,ENTP,INTP,few_shot,1383.0
1058,INFP,ENFP,few_shot,1322.0
1059,INTP,INTP,few_shot,1334.0
1060,ISFP,INFP,few_shot,1272.0
1061,INFP,INFJ,few_shot,1728.0
1062,INFP,INFJ,few_shot,1725.0
1063,ENTJ,INFJ,few_shot,1090.0
1064,INFP,ENFP,few_shot,1227.0
1065,INTP,INTP,few_shot,1755.0
1066,ENTP,INFP,few_shot,664.0
1067,ESTP,INTP,few_shot,1312.0
1068,ISTJ,ISTJ,few_shot,1773.0
1069,INTJ,INTJ,few_shot,1393.0
1070,INFJ,INFP,few_shot,1694.0
1071,INTJ,INTJ,few_shot,1677.0
1072,INFP,INFP,few_shot,1062.0
1073,INTP,INTP,few_shot,1516.0
1074,INFP,INTJ,few_shot,1452.0
1075,INTJ,INTP,few_shot,1026.0
1076,INFJ,INTJ,few_shot,1151.0
1077,ENFJ,INFJ,few_shot,1717.0
1078,INFJ,INFJ,few_shot,1752.0
1079,INTP,INFJ,few_shot,1531.0
1080,ESTP,INTP,few_shot,1569.0
1081,INFJ,INFJ,few_shot,511.0
1082,INFJ,INFJ,few_shot,1551.0
1083,ENTP,INFJ,few_shot,1358.0
1084,INFP,INFJ,few_shot,1368.0
1085,INTP,INFJ,few_shot,1953.0
1086,INTJ,INTJ,few_shot,1631.0
1087,ISTP,INTJ,few_shot,1701.0
1088,ENFP,INFJ,few_shot,1377.0
1089,INTJ,INFJ,few_shot,1457.0
1090,INTJ,ENTP,few_shot,806.0
1091,INFP,INFP,few_shot,1460.0
1092,INTJ,INFJ,few_shot,1558.0
1093,ENTJ,INTP,few_shot,789.0
1094,INTP,INTP,few_shot,1340.0
1095,ISTP,ENFP,few_shot,592.0
1096,INFP,INFJ,few_shot,1242.0
1097,INFJ,INFP,few_shot,1586.0
1098,INFP,INFJ,few_shot,1682.0
1099,INTP,INTP,few_shot,1285.0
1100,INFJ,ENFP,few_shot,864.0
1101,INFJ,INTJ,few_shot,1522.0
1102,INFP,INFJ,few_shot,1513.0
1103,INFJ,INFJ,few_shot,1699.0
1104,INFP,INFP,few_shot,882.0
1105,INTP,INTP,few_shot,597.0
1106,ISTP,ISTJ,few_shot,1156.0
1107,INFP,INFJ,few_shot,1221.0
1108,ENFP,ENFP,few_shot,1415.0
1109,INFP,INFP,few_shot,1542.0
1110,INTJ,INTP,few_shot,1202.0
1111,INFP,INFP,few_shot,1325.0
1112,ENFP,ENFP,few_shot,1632.0
1113,INFP,INFP,few_shot,1717.0
1114,INFP,INFJ,few_shot,1633.0
1115,INFJ,INFJ,few_shot,1620.0
1116,ENTP,INTJ,few_shot,1565.0
1117,INFP,INFJ,few_shot,890.0
1118,INTJ,INTP,few_shot,1130.0
1119,INFP,INFJ,few_shot,1132.0
1120,INFP,INFJ,few_shot,1485.0
1121,ENFP,ENFP,few_shot,1333.0
1122,INTP,INTP,few_shot,1353.0
1123,INTJ,INTP,few_shot,1700.0
1124,INFP,INFP,few_shot,1061.0
1125,INFP,INTJ,few_shot,1513.0
1126,ISTP,INTP,few_shot,1680.0
1127,ENFJ,INFJ,few_shot,1670.0
1128,INTJ,INTJ,few_shot,1381.0
1129,INTP,INTJ,few_shot,943.0
1130,ENTP,ENTP,few_shot,738.0
1131,ISFJ,INFJ,few_shot,1201.0
1132,ISTP,INTP,few_shot,1370.0
1133,INFJ,INFJ,few_shot,387.0
1134,INTJ,INFJ,few_shot,1463.0
1135,INTJ,INTJ,few_shot,1257.0
1136,INFP,INFP,few_shot,1682.0
1137,ISFJ,ISFP,few_shot,1868.0
1138,ENTP,ENTP,few_shot,1622.0
1139,INTP,INTP,few_shot,1489.0
1140,ESFJ,INTP,few_shot,1647.0
1141,ENFP,INFJ,few_shot,1738.0
1142,INFJ,ISFJ,few_shot,1255.0
1143,ENFP,INFJ,few_shot,1624.0
1144,ISTJ,INTJ,few_shot,1566.0
1145,INFP,INTP,few_shot,1286.0
1146,INFP,INFP,few_shot,1361.0
1147,INTP,INTP,few_shot,1515.0
1148,INFJ,INFP,few_shot,1703.0
1149,INTJ,INTP,few_shot,619.0
1150,INFP,INFP,few_shot,1574.0
1151,INFJ,INFJ,few_shot,1668.0
1152,INFJ,ENFP,few_shot,396.0
1153,ESFP,ESTP,few_shot,1232.0
1154,ENFJ,INFJ,few_shot,1415.0
1155,INFP,INFP,few_shot,1149.0
1156,ENFP,ENFP,few_shot,911.0
1157,INFP,INFJ,few_shot,1726.0
1158,INFP,INFJ,few_shot,1520.0
1159,ISFJ,ISFJ,few_shot,939.0
1160,INFJ,INFJ,few_shot,835.0
1161,INTJ,INTP,few_shot,1359.0
1162,INFJ,INFJ,few_shot,1342.0
1163,INFP,INFJ,few_shot,1656.0
1164,INTJ,INTP,few_shot,1317.0
1165,ENTP,ENTP,few_shot,927.0
1166,INTP,INFP,few_shot,1504.0
1167,INFP,INFP,few_shot,1531.0
1168,INFJ,INFJ,few_shot,1252.0
1169,ENTJ,INTJ,few_shot,970.0
1170,INTJ,INTJ,few_shot,1606.0
1171,INFP,INFJ,few_shot,1291.0
1172,INFP,ENFP,few_shot,1836.0
1173,INFP,ISTP,few_shot,984.0
1174,INFJ,INFJ,few_shot,1155.0
1175,ISTJ,ISTJ,few_shot,1644.0
1176,ENFJ,INFJ,few_shot,1557.0
1177,ENFP,INFP,few_shot,666.0
1178,INTJ,INFP,few_shot,1324.0
1179,INTJ,INTP,few_shot,1743.0
1180,ISTP,INFP,few_shot,1070.0
1181,ENTP,INTP,few_shot,1345.0
1182,INTP,INTP,few_shot,992.0
1183,INTJ,INTJ,few_shot,1580.0
1184,ISTP,INFP,few_shot,1467.0
1185,INTP,INTP,few_shot,1484.0
1186,INFP,INFJ,few_shot,1765.0
1187,ENTJ,INTJ,few_shot,1384.0
1188,ENTP,INTP,few_shot,1051.0
1189,INFJ,INTJ,few_shot,1645.0
1190,INTP,INTP,few_shot,1544.0
1191,INTP,INTP,few_shot,1520.0
1192,INTP,INFJ,few_shot,1687.0
1193,INFJ,INFJ,few_shot,1359.0
1194,INTJ,INTP,few_shot,995.0
1195,INFJ,INFJ,few_shot,1321.0
1196,ENTJ,ENTP,few_shot,996.0
1197,INTP,INTP,few_shot,880.0
1198,ENFJ,INFJ,few_shot,1535.0
1199,INTJ,ENFP,few_shot,958.0
1200,INFJ,INFJ,few_shot,1701.0
1201,INFP,INTP,few_shot,1756.0
1202,INTP,INTP,few_shot,1513.0
1203,INTJ,INTP,few_shot,1408.0
1204,INTP,INTP,few_shot,972.0
1205,INTJ,INTP,few_shot,1539.0
1206,ISTJ,ISFJ,few_shot,1444.0
1207,ENTP,ENFP,few_shot,1135.0
1208,INFP,ISTP,few_shot,1646.0
1209,ENTP,ENFP,few_shot,1318.0
1210,ENFJ,INFP,few_shot,990.0
1211,INFJ,INFJ,few_shot,1179.0
1212,ISTP,INTP,few_shot,1537.0
1213,ENTP,INTP,few_shot,606.0
1214,ENFP,INFJ,few_shot,1645.0
1215,INFP,INFP,few_shot,782.0
1216,INTJ,ISTP,few_shot,1766.0
1217,INFJ,INTJ,few_shot,959.0
1218,INTP,INTP,few_shot,1360.0
1219,ISTP,ISTP,few_shot,1411.0
1220,INFP,ENFP,few_shot,1550.0
1221,ISFP,INFJ,few_shot,784.0
1222,INFP,INFJ,few_shot,376.0
1223,ISTJ,ISTJ,few_shot,1030.0
1224,INTP,INTP,few_shot,1079.0
1225,INTP,INTJ,few_shot,1066.0
1226,INTP,INTP,few_shot,505.0
1227,ISTJ,INTP,few_shot,1786.0
1228,INFP,INFJ,few_shot,1318.0
1229,ENTJ,INTP,few_shot,1204.0
1230,INTJ,INTP,few_shot,1242.0
1231,INTP,INTJ,few_shot,1662.0
1232,INFP,INTP,few_shot,1526.0
1233,INTP,INTJ,few_shot,1394.0
1234,INFP,INTP,few_shot,1472.0
1235,INFP,INFJ,few_shot,1551.0
1236,ENTJ,INTJ,few_shot,1597.0
1237,ISFP,INFP,few_shot,1033.0
1238,INFJ,INTJ,few_shot,1588.0
1239,INTP,INTJ,few_shot,1663.0
1240,INTP,ENTP,few_shot,1011.0
1241,ENFP,ENFP,few_shot,1533.0
1242,INFJ,INFJ,few_shot,1321.0
1243,INTP,INTP,few_shot,1335.0
1244,INTP,INTP,few_shot,1555.0
1245,ENFP,INFJ,few_shot,1774.0
1246,ENTJ,INTP,few_shot,1356.0
1247,INFJ,INFP,few_shot,1680.0
1248,ISTP,ISTP,few_shot,1511.0
1249,ENTP,INTP,few_shot,1298.0
1250,ISTJ,INTP,few_shot,1812.0
1251,INTP,INTP,few_shot,1388.0
1252,ENFJ,ENFP,few_shot,1594.0
1253,INTJ,ESFP,few_shot,1638.0
1254,ISFJ,INFJ,few_shot,1501.0
1255,INTJ,INFJ,few_shot,1060.0
1256,INFJ,INFJ,few_shot,1619.0
1257,ENTP,INTP,few_shot,1415.0
1258,INFP,INFJ,few_shot,1424.0
1259,INTP,INTP,few_shot,995.0
1260,INFP,INFJ,few_shot,1399.0
1261,ISTJ,ISTJ,few_shot,931.0
1262,INFP,INTP,few_shot,1714.0
1263,ESTP,ESFP,few_shot,892.0
1264,INTP,INTP,few_shot,1201.0
1265,ENTP,INTP,few_shot,581.0
1266,ENTJ,INTJ,few_shot,1230.0
1267,INFJ,INFP,few_shot,1555.0
1268,INFP,INFP,few_shot,1100.0
1269,ISTP,INTP,few_shot,1460.0
1270,ISTJ,INFP,few_shot,1403.0
1271,INFJ,INFJ,few_shot,1402.0
1272,INTJ,INTP,few_shot,1627.0
1273,INFJ,INFP,few_shot,1449.0
1274,ISFJ,ENFP,few_shot,1213.0
1275,INTP,INTP,few_shot,1039.0
1276,ENFP,ENFP,few_shot,1336.0
1277,INFJ,INFJ,few_shot,1572.0
1278,INTJ,INTP,few_shot,1114.0
1279,ISFP,INFP,few_shot,567.0
1280,INFP,INFJ,few_shot,1727.0
1281,INFJ,INFJ,few_shot,1787.0
1282,ENTJ,ENFP,few_shot,1615.0
1283,INTP,INFJ,few_shot,1687.0
1284,INTP,INTJ,few_shot,1619.0
1285,INFP,INFJ,few_shot,1324.0
1286,ENFP,ENFP,few_shot,1540.0
1287,INFP,INFP,few_shot,1399.0
1288,INTJ,INFJ,few_shot,1520.0
1289,ENTP,ENTP,few_shot,1145.0
1290,INFP,INTP,few_shot,1692.0
1291,ENTP,INFJ,few_shot,1824.0
1292,ENTP,INTJ,few_shot,1169.0
1293,ISFP,INTP,few_shot,1131.0
1294,INFJ,ENFP,few_shot,920.0
1295,ENFP,ESFP,few_shot,942.0
1296,INTP,INTJ,few_shot,1724.0
1297,ENTP,INTJ,few_shot,888.0
1298,INFP,INFP,few_shot,595.0
1299,ENTP,INTP,few_shot,1314.0
1300,ISTJ,INTJ,few_shot,1347.0
1301,ISTJ,ENTP,few_shot,1638.0
1302,INTP,INTP,few_shot,1599.0
